struct_idx	county	phillimore	head_of_manor	geld	g_code	vill_tax	taxed_on	lords_geld	new_land	ploughlands	p_code	lords_ploughs	mens_ploughs	total_ploughs	lords_ploughs_possible	mens_ploughs_possible	total_ploughs_possible	villagers	smallholders	slaves	female_slaves	freemen	free_men	priests	cottagers	other_pop	misc_pop	misc_pop_categories	burgesses	mills	mill_value	meadow	meadow_units	pasture	pasture_units	woodland	woodland_units	fisheries	salthouses	payments	payments_units	churches	church_land	value_86	value_66	value_qr	values	render	waste	waste_66	waste_qr	waste_86	duplicates	subholdings	notes
10750	LEC	"13,22"	-	2	geld					4	land for	1	2	3				13	4	4	0	0	0	0	0	0	0	-	0			8	acres		-	1 * 0.5 leagues & 2 * 1 furlongs	mixed measures				-			2		0.5	was;now		none	N	N	N	-	-	Geld: 2 carucates probably a mistake for 6 carucates.
10751	LEC	"13,23"	-	10	geld					7	land for	3	4.5	7.5				15	7	5	0	2	0	0	0	0	0	-	0	1	0.33	24	acres		-		-				-			3		3	was;now		none	N	N	N	-	-	
10752	LEC	"13,24"	Earl Shilton I	9	geld					6	land for	0	7.5	7.5				0	6	0	0	14	0	0	0	0	0	-	0			12	acres		-		-				-			2		1	was;now		none	N	N	N	-	-	
10753	LEC	"13,25"	-	0.62	geld					0.5	land for	0	0.5	0.5				1	2	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.5		0.25	was;now		none	N	N	N	-	-	
10754	LEC	"13,26"	Leicester I	6	geld					4	land for	1	3	4				6	3	3	0	4	0	0	0	0	0	-	0	1	1	8	acres		-	3 * 3	furlongs				-			2		1	was;now		none	N	N	N	-	Y	
10755	LEC	"13,27"	-	6	geld					4	land for	1	3	4				9	1	1	0	0	0	0	0	0	0	-	0				-		-		-				-			2		1	was;now		none	N	N	N	-	-	
10756	LEC	"13,28"	-	6	geld					4	land for	1	2	3				6	0	1	0	0	0	0	0	0	0	-	0			20	acres		-		-				-			1		1	was;now		none	N	N	N	-	-
10757	LEC	"13,29"	-	4.87	geld					3	land for	1	1	2				1	3	0	0	2	0	0	0	0	0	-	0				-		-		-				-			1		1	was;now		none	N	N	N	-	-
10758	LEC	"13,30"	-	2	geld					1	land for	1	0	1				0	3	0	0	0	0	0	0	0	0	-	0			5	acres		-		-				-			1		0.26	was;now		none	N	N	N	-	-
10759	LEC	"13,31"	-	1.5	geld					1	land for	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.25		0.25	was;now		none	N	N	N	-	-
10760	LEC	"13,32"	-	3.5	geld					2	land for	1	1.5	2.5				8	2	0	0	2	0	0	0	0	0	-	0	1	0.06	5	acres		-		-				-			1		1	was;now		none	N	N	N	-	-
10761	LEC	"13,33"	-	1	geld					0.5	land for	0	0.5	0.5				0	0	0	0	0	0	0	0	0	1	men-at-arms	0				-		-		-				-			0.25		0.25	was;now		none	N	N	N	-	-
10762	LEC	"13,34"	-	2	geld					2	land for	1	1.5	2.5				2	2	0	0	2	0	0	0	0	0	-	0	1	0.15	16	acres		-		-				-			1.25		0.25	was;now		none	N	N	N	-	-
10763	LEC	"13,35"	-	3	geld					1.5	land for	1	1	2				1	4	1	0	3	0	0	0	0	0	-	0				-		-		-				-			1		0.26	was;now		none	N	N	N	-	-
10764	LEC	"13,36"	-	1	geld					0.5	land for	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.25		0.15	was;now		none	N	N	N	-	-
10765	LEC	"13,37"	-	5.37	geld					3.5	land for	1	3	4				4	4	1	0	3	0	0	0	0	3	Frenchmen	0	1	0.15		-		-		-				-			2		0.25	was;now		none	N	N	N	-	-
10766	LEC	"13,38"	-	3	geld					3	land for	2	1	3				6	2	0	0	0	0	0	0	0	0	-	0	1	0.2	7	acres		-		-				-			1.5		0.5	was;now		none	N	N	N	-	-
10767	LEC	"13,39"	-	5.62	geld					4	land for	2	2	4				10	1	1	0	0	0	0	0	0	0	-	0	1	0.25	20	acres		-	6 * 4	furlongs				-			2.75		1	was;now		none	N	N	N	-	-
10768	LEC	"13,40"	-	5.62	geld					4	land for	2	3	5				3	2	2	0	4	0	1	0	0	0	-	0	1	0.06	8	acres		-	8 * 4	furlongs				-			2		0.5	was;now		none	N	N	N	-	-
10769	LEC	"13,41"	-	5.37	geld					4	land for	1	2	3				4	1	4	0	2	0	0	0	0	0	-	0			5	acres		-	5 * 3	furlongs				-			3		1	was;now		none	N	N	N	-	-
10770	LEC	"13,42"	-	0.62	geld					0.5	land for	0	0	0				0	1	0	0	0	0	0	0	0	0	-	0				-		-	0.5 lesgue * 3 furlongs	mixed measures				-			0.15		0.1	was;now		none	N	N	N	-	-
10771	LEC	"13,43"	-	1	geld					0.5	land for	0.5	0	0.5				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.5		0.15	was;now		none	N	N	N	-	-
10772	LEC	"13,44"	-	2	geld					1	land for	1	1	2				7	3	0	0	0	0	1	0	0	0	-	0				-		-	3 * 2	furlongs				-			1		0.25	was;now		none	N	N	N	-	-	
10773	LEC	"13,45"	-	1	geld					0.5	land for	0	0	0				3	0	0	0	0	0	0	0	0	0	-	0				-		-	3 * 2	furlongs				-			0.5		0.1	was;now		none	N	N	N	-	-	
10774	LEC	"13,46"	-	2.75	geld					2	land for	0	2	2				6	4	0	0	0	0	0	0	0	0	-	0				-		-	3 * 2	furlongs				-			2		0.5	was;now		none	N	N	N	-	-	
10775	LEC	"13,47"	-	1	geld					1	land for	1	1	2				3	2	0	0	0	0	0	0	0	0	-	0	1	0.5		-		-		-				-			1		0.1	was;now		none	N	N	N	-	-	
10776	LEC	"13,48"	-	9	geld					6	land for	1	4	5				10	2	0	0	0	0	0	0	0	0	-	0	1	0.15		-		-		-				-			1.5		1	was;now		none	N	N	N	-	-	
10777	LEC	"13,49"	-	1.5	geld					1	land for	0	0.5	0.5				0	0	0	0	0	0	0	0	0	2	men	0				-		-		-				-			0.5			now		none	N	N	N	-	-	
10778	LEC	"13,50"	-	10.5	geld					7	land for	3	5.5	8.5				25	2	6	0	0	0	0	0	0	0	-	0	1	0.1	20	acres		-		-				-			5		2	was;now		none	N	N	N	-	-	
10779	LEC	"13,51"	-	12	geld					8	land for	2	5	7				16	7	4	1	0	0	0	0	0	4	other	0	1	0.2		-		-		-				-			4		2	was;now		none	N	N	N	-	-	"Other population: 1 man-at-arms, 3 Frenchmen."
10780	LEC	"13,52"	-	4	geld					2	land for	2.5	0	2.5				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			1		0.75	was;now		none	N	N	N	-	-	
10781	LEC	"13,53"	-	13.25	geld					10	land for	1	9.5	10.5				14	2	5	2	11	0	0	0	0	1	Frenchmen	0	1	0.1	30	acres		-		-				-			4		3	was;now		none	N	N	N	P	Y	"Duplicates: 1 1/2 carucates possibly duplicated in 1,4."
10782	LEC	"13,54"	-	2	geld					1	land for	1	1	2				2	3	1	0	1	0	0	0	0	0	-	0			5	acres		-		-				-			1		0.5	was;now		none	N	N	N	-	-	
10783	LEC	"13,55"	-	4	geld					3	land for	2	1.5	3.5				4	4	1	0	2	0	0	0	0	0	-	0			10	acres		-		-				-			2		0.8	was;now		none	N	N	N	-	-	
10784	LEC	"13,56"	-	6	geld					4	land for	2	4	6				15	2	2	0	0	0	1	0	0	0	-	0	2	0.26	8	acres		-	6 * 4	furlongs				-			3		2	was;now		none	N	N	N	-	-	
10785	LEC	"13,57"	-	11	geld					8	land for	2	7	9				12	5	3	0	1	0	1	0	0	1	men-at-arms	0	1	0.1	12	acres		-		-				-			2		2	was;now		none	N	N	N	-	-	
10786	LEC	"13,58"	-	17.25	geld					12	land for	3	6	9				12	6	2	3	20	0	0	0	0	0	-	0	1	0.15	30	acres		-		-				-			6		6	was;now		none	N	N	N	-	-	
10787	LEC	"13,59"	-	1	geld					0.5	land for			0.5				2	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.25		0.1	was;now		none	N	N	N	-	-	
10788	LEC	"13,60"	-	9	geld					6	land for	1	6	7				17	1	0	0	11	0	1	0	0	0	-	0	1	0.4	30	acres		-		-				-			2		1.5	was;now		none	N	N	N	-	-	
10789	LEC	"13,61"	-	2	geld					1	land for	1	1	2				8	4	2	0	0	0	0	0	0	0	-	0	1	0.05	16	acres		-		-				-			12		0.5	was;now		none	N	N	N	-	-	"Values: was 10s, now 3 ounces of gold (£12, after Baring)."
10790	LEC	"13,62"	-	3.5	geld					2.5	land for	1	1	2				3	0	0	0	0	0	0	0	0	0	-	0			7	acres		-		-				-			2		0.5	was;now		none	N	N	N	-	-	
10791	LEC	"13,63"	-	9.62	geld					6	land for	2	10	12				11	4	1	0	4	0	0	0	0	9	Frenchmen	0			15	acres		-		-				-			5		1	was;now		none	N	N	N	-	-	
10792	LEC	"13,64"	-	8.5	geld					5	land for	3	6	9				18	4	4	0	4	0	0	0	0	0	-	0	2	1.5	60	acres		-		-				-			5.5		3	was;now		none	N	N	N	-	-	
10793	LEC	"13,65"	-	14	geld					10	land for	1	6	7				8	4	2	0	6	0	1	0	0	0	-	0				-		-	1 * 4 furlongs for 100 pigs	mixed measures				-			2		0.5	was;now		none	N	N	N	-	-	
10794	LEC	"13,66"	-	6.5	geld					4	land for	2	8	10				25	4	4	0	0	0	0	0	0	1	men-at-arms	0	1	0.1	4	acres		-	1 * 0.5	leagues				-			3		0.5	was;now		none	N	N	N	-	-	
10795	LEC	"13,67"	-	2	geld					1	land for	1	1	2				6	1	0	0	0	0	0	0	0	0	-	0				-		-	5 * 3 furlongs & 4 acres	mixed measures				-			0.5		0.1	was;now		none	N	N	N	-	-	
10796	LEC	"13,68"	-	0.5	geld					0.5	land for	0	0	0				0	1	0	0	0	0	0	0	0	0	-	0				-		-	1 * 0.5	furlongs				-			0.1			now		none	N	N	N	-	-	
10797	LEC	"13,69"	-	16.5	geld					11	land for	2	7.5	9.5				1	8	3	1	24	0	0	0	0	1	men-at-arms	0			100	acres		-		-				-			6		3	was;now		none	N	N	N	-	Y	
10798	LEC	"13,70"	-	15	geld					10	land for	5	7	12				16	8	2	0	11	0	0	0	0	0	-	0	1	0.26		-		-	4 * 4	furlongs				-			7		1	was;now		none	N	N	N	-	-	
10799	LEC	"13,71"	-	3	geld					2	land for			2				8	3	0	0	0	0	0	0	0	0	-	0				-		-		-				-			1		0.15	was;now		none	N	N	N	-	-	
10800	LEC	"13,72"	-	2	geld					1	land for	0	1	1				0	4	2	0	0	0	1	0	0	1	deacon	0			12	acres		-	1 * 0.5	furlongs				-			1		0.5	was;now		none	N	N	N	-	-	
10801	LEC	"13,73"	-	0.33	geld					0.5	land for	0.5	0	0.5				1	2	0	0	0	0	0	0	0	0	-	0			2	acres		-		-				-			0.15		0.05	was;now		none	N	N	N	-	-	
10802	LEC	"13,74"	-	2	geld					2	land for	1	0	1				0	2	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.5			now		none	N	N	N	-	-	
10804	LEC	"14,1"	Stapleford I	14	geld			4		17	tre	5	13	18				23	4	4	0	23	0	0	0	0	0	-	0	2	0.4	130	acres		-		-				-			10		4	was;now		none	N	N	N	-	-	"Shared statistics: 14,1;4, valuation recorded here."
10805	LEC	"14,2"	-	21.5	geld			3		11	tre	0	13	13				27	8	0	0	2	0	0	0	0	0	-	0			6	acres		-	1 * 0.5	leagues				-			6		0.25	was;now		none	N	N	N	-	-	Ploughteams: blank in manuscript: probably for lordship ploughs or slaves.
10806	LEC	"14,3"	-	4	geld					5	tre	0	3	3				6	2	0	0	4	0	0	0	0	0	-	0				-		-	4 * 1	furlongs				-			1		0.05	was;now		none	N	N	N	-	-	
10807	LEC	"14,4"	Stapleford I	5	geld						no ploughlands	0	3	3				9	0	0	0	0	0	0	0	0	0	-	0	1	0.1	60	acres		-		-				-						assessed elsewhere		none	N	N	N	-	-	"Shared statistics: 14,1;4, valuation recorded in 14,1."
10808	LEC	"14,5"	-	9	geld					10	tre	1.5	7	8.5				10	1	2	0	12	0	0	0	0	0	-	0	1	0.5	100	acres		-		-				-			7		2	was;now		none	N	N	N	-	-	
10809	LEC	"14,6"	-	27.5	geld			2		16	tre	7	14	21				28	4	4	0	15	0	1	0	0	0	-	0			300	acres		-		-				-			13		4	was;now		none	N	N	N	-	-	Geld: Edmondthorpe and Wymondham contain 27.5 carucates.
10810	LEC	"14,7"	-	0.5	geld						no ploughlands	0	1	1				1	1	0	0	0	0	0	0	0	0	-	0			4	acres		-		-				-			0.1		0.02	was;now		none	N	N	N	-	-	
10811	LEC	"14,8"	-	0.5	geld						no ploughlands	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.03			now		waste except	X	X	Y	-	-	Waste: no recorded resources but valued at 8d.
10812	LEC	"14,9"	-	6	geld					6	tre	4	5	9				15	13	1	0	0	0	0	0	0	0	-	0				-		-		-				-			5		2	was;now		none	N	N	N	-	-	Entries: blank in manuscript probably for head of manor.
10813	LEC	"14,10"	-	6	geld					6	tre	1	6	7				11	6	1	0	0	0	0	0	0	0	-	0				-		-		-				-			2		0.15	was;now		none	N	N	N	-	-	
10814	LEC	"14,11"	-	3	geld					3	tre	1	2	3				8	5	0	0	0	0	0	0	0	0	-	0				-		-		-				-			1.5		0.05	was;now		none	N	N	N	-	-	
10815	LEC	"14,12"	-	2	geld					3	tre	0	3	3				8	6	0	0	0	0	0	0	0	0	-	0	1	0.1	6	acres		-		-				-			1.5		0.1	was;now		none	N	N	N	-	-	
10816	LEC	"14,13"	-	2	geld					2	tre	1	2	3				10	6	0	0	0	0	0	0	0	0	-	0	1		3	acres		-		-				-			1		0.1	was;now		none	N	N	N	-	-	
10817	LEC	"14,14"	-	1.5	geld					2	tre	1	2	3				6	2	1	0	0	0	0	0	0	0	-	0			4	acres		-		-				-			1		0.1	was;now		none	N	N	N	-	-	
10818	LEC	"14,15"	-	0.25	geld						no ploughlands							1	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.1			now		none	N	N	N	-	-	
10819	LEC	"14,16"	-	9	geld					5	tre	0.5	3.5	4				5	3	2	0	0	0	0	0	0	0	-	0			20	acres		-		-				-			1		1	was;now		none	N	N	N	-	-	
10820	LEC	"14,17"	Newbold Folville I	1	geld					1	tre	0	0	0				2	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.15		0.15	was;now		none	N	N	N	-	-	
10821	LEC	"14,18"	-	1	geld						no ploughlands	1	0	1				1	2	0	0	0	0	0	0	0	0	-	0				-		-	1 * 1	furlongs				-			0.25		0.02	was;now		none	N	N	N	-	-	
10822	LEC	"14,19"	-	7	geld					5	tre	0	2	2				2	0	0	0	4	0	0	0	0	0	-	0				-		-	6 * 4	furlongs				-			1		1	was;now		none	N	N	N	-	-	
10823	LEC	"14,20"	-	6	geld					3	tre	3	3	6				21	12	0	0	0	0	0	0	0	0	-	0	1	0.25	12	acres		-		-				-			3		1	was;now		none	N	N	N	-	-	
10824	LEC	"14,21"	-	1	geld						no ploughlands	0	1	1				1	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.2		0.03	was;now		none	N	N	N	-	-	
10825	LEC	"14,22"	-	1	geld						no ploughlands	0	2	2				0	0	0	0	4	0	0	0	0	0	-	0			3	acres		-		-				-			0.5		0.05	was;now		none	N	N	N	-	-	
10826	LEC	"14,23"	-	10	geld					10	tre	2	6	8				15	3	0	0	0	0	1	0	0	0	-	0			12	acres		-		-				-			2		0.05	was;now		none	N	N	N	-	-	
10827	LEC	"14,24"	-	0.5	geld						no ploughlands	1	0	1				0	1	0	0	0	0	0	0	0	0	-	0			2	acres		-		-				-						no data		none	N	N	N	-	-	
10828	LEC	"14,25"	-	1	geld						no ploughlands							0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.1			now		none	N	N	N	-	-	
10829	LEC	"14,26"	-	2	geld					2	tre	1	0	1				0	0	0	0	0	0	0	0	0	0	-	0				-		-	3 * 3	furlongs				-			0.5		0.05	was;now		none	N	N	N	-	-	
10830	LEC	"14,27"	-	1	geld						no ploughlands	0.5	1	1.5				3	5	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.25		0.05	was;now		none	N	N	N	-	-	
10831	LEC	"14,28"	-	3	geld						no ploughlands	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.1			now		waste except	X	X	Y	-	-	Waste: no recorded resources but valued at 2s.
10832	LEC	"14,29"	-	1.12	geld						no ploughlands	1	0.5	1.5				1	0	0	0	0	0	0	0	0	0	-	0			2	acres		-		-				-			0.5		0.25	was;now		none	N	N	N	-	-	
10833	LEC	"14,30"	-	3	geld					2	tre	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0			nothing		waste	X	X	Y	-	-	Waste: no recorded resources.
10834	LEC	"14,31"	-	8.25	geld					8	tre	1	8	9				5	2	0	0	16	0	2	0	0	0	-	0			60	acres		-		-				-			3		1.25	was;now		none	N	N	N	-	Y	
10835	LEC	"14,32"	-	2.37	geld					4	tre	1	1	2				4	1	0	0	0	0	0	0	0	0	-	0			20	acres		-		-				-			1		0.25	was;now		none	N	N	N	-	-	
10836	LEC	"14,33"	-	3	geld					4	tre	1.5	2	3.5				4	0	0	0	0	0	0	0	0	0	-	0	1	0.05	8	acres		-		-				-			0.5		0.15	was;now		none	N	N	N	-	-	
10837	LEC	"14,34"	-	1	geld						no ploughlands	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0			nothing		waste	X	X	Y	-	-	Waste: no recorded resources.
10839	LEC	"15,1"	-	3	geld					5	tre	2	3	5				8	2	0	0	3	0	0	0	0	0	-	0			12	acres		-	2 * 1	furlongs				-			1.5		0.5	was;now		none	N	N	N	-	-	
10840	LEC	"15,2"	-	6	geld					8	tre	3	7	10				13	6	3	0	15	0	0	0	0	0	-	0			20	acres		-	3 * 2	furlongs				-			4		1.5	was;now		none	N	N	N	G	Y	"Duplicates: 2 carucates duplicated in 1,4."
10841	LEC	"15,3"	-	17	geld					14	tre	3	13	16				7	3	8	0	24	0	0	0	0	0	-	0			5 * 4	furlongs		-		-				-			5		4	was;now		none	N	N	N	-	-	
10842	LEC	"15,4"	-	15	geld					15	tre	3	11	14				18	2	7	0	25	0	1	0	0	0	-	0				-		-		-				-			5		4	was;now		none	N	N	N	-	-	
10843	LEC	"15,5"	Bottesford I	9	geld					25	tre	5	16	21				12	5	6	0	60	0	1	0	0	0	-	0	4	2		-		-		-				-		1	15		12	was;now		none	N	N	N	-	-	
10844	LEC	"15,6"	Bottesford I	3	geld					4	tre	0	0.5	0.5				0	2	0	0	2	0	0	0	0	0	-	0				-		-		-				-			1		1	was;now		none	N	N	N	-	-	
10845	LEC	"15,7"	Bottesford I	3.25	geld					3	tre	0	2	2				0	0	0	0	5	0	0	0	0	0	-	0	1	0.25	4	acres		-		-				-			1			now		none	N	N	N	-	-	
10846	LEC	"15,8"	-	2	geld					3	tre	1	1	2				3	2	2	0	0	0	0	0	0	0	-	0			8	acres		-		-				-			1		0.3	was;now		none	N	N	N	-	-	
10847	LEC	"15,9"	-	2	geld					3	tre	1.5	1	2.5				6	2	0	0	0	0	0	0	0	0	-	0			10	acres		-		-				-			1		0.5	was;now		none	N	N	N	-	-	
10848	LEC	"15,10"	-	18	geld					16	land for	4	13	17				7	3	5	0	17	0	0	0	0	4	Frenchmen	0			16	acres		-		-				-			4		1.5	was;now		none	N	N	N	-	Y	"Other population: 1 man-at arms, 4 Frenchmen."
10849	LEC	"15,11"	-	7.5	geld					1	land for	3	1	4				7	4	4	0	0	0	0	0	0	1	Frenchmen	0			24	acres		-		-				-			1.75		0.75	was;now		none	N	N	N	-	Y	
10850	LEC	"15,12"	-	16.56	geld					17	land for	4	12	16				14	2	12	0	30	0	0	0	0	0	-	0			20	acres		-		-				-			6		6	was;now		none	N	N	N	-	-	
10851	LEC	"15,13"	-	6	geld					7	land for	2	2.5	4.5				5	0	2	0	8	0	0	0	0	1	Frenchmen	0			18	acres		-		-				-			2		2	was;now		none	N	N	N	-	-	
10852	LEC	"15,14"	-	4	geld					4	land for	3	0.5	3.5				4	3	4	0	0	0	0	0	0	0	-	0				-		-		-				-			2		2	was;now		none	N	N	N	-	-	"Entries: blank in manuscript for location, possibly Hose."
10853	LEC	"15,15"	Bottesford I	12	geld					12	land for	9	2	11				2	13	4	0	7	0	0	0	0	0	-	0	2.5	0.27		-		-		-				-			16		6	qr;now		none	N	N	N	-	-	Entries: ploughs and population between them all but some [of them] have nothing.
10854	LEC	"15,16"	Bottesford I	9.75	geld					9	land for	2	5	7				2	3	0	0	12	0	0	0	0	0	-	0			40	acres		-		-				-			2.5		2	was;now		none	N	N	N	-	-	
10856	LEC	"16,1"	-	14	geld					9	tre	2	5	7				0	0	1	0	24	0	0	0	0	4	Frenchmen	0				-		-		-				-			2		0.5	was;now		none	N	N	N	-	-	
10857	LEC	"16,2"	-	5.75	geld					5	tre	1	2	3				7	3	0	0	0	0	0	0	0	0	-	0				-		-		-				-			1.5		0.05	was;now		none	N	N	N	-	-	
10858	LEC	"16,3"	-	4	geld					5	tre	3	1	4				5	3	2	0	0	0	0	0	0	0	-	0			12	acres		-		-				-			1.5		0.3	was;now		none	N	N	N	-	-	
10859	LEC	"16,4"	-	4	geld					2	tre	1	1	2				0	0	2	0	3	0	0	0	0	0	-	0			8	acres		-		-				-			0.5		0.05	was;now		none	N	N	N	-	-	
10860	LEC	"16,5"	-	2	geld					1	land for	1	0	1				0	0	2	0	0	0	0	0	0	0	-	0				-		-		-				-			0.25		0.05	was;now		none	N	N	N	-	-	
10861	LEC	"16,6"	-	3.75	geld					4	tre	2	1.5	3.5				7	3	6	0	0	0	0	0	0	0	-	0			3	acres		-		-				-			1		0.2	was;now		none	N	N	N	-	-	
10862	LEC	"16,7"	-	4	geld					3	tre	3	7	10				4	6	3	0	20	0	0	0	0	0	-	0	1	0.15	36	acres		-		-				-			2.5		0.2	was;now		none	N	N	N	-	Y	
10863	LEC	"16,8"	-	12	geld					10	tre	3	5	8				10	6	6	0	6	0	0	0	0	1	Frenchmen	0			16	acres		-		-				-			3		2	was;now		none	N	N	N	-	-	
10864	LEC	"16,9"	-	10	geld						no ploughlands	3	6	9				11	5	6	0	8	0	1	0	0	0	-	0	1	0.1	12	acres		-		-				-			3		1.5	was;now		none	N	N	N	-	Y	Entries: blank in manuscript in first line for uncertain purpose.
10866	LEC	"17,1"	-	3	geld					2	land for	0	0	0				1	0	0	0	0	0	0	0	0	0	-	0			8	acres		-		-				-			0.25		0.1	was;now		none	N	N	N	-	-	
10867	LEC	"17,2"	-	2	geld					2	land for	0	2	2				8	1	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.75		0.1	was;now		none	N	N	N	-	-	
10868	LEC	"17,3"	-	0.5	geld					0.5	land for	0	0	0				0	1	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.1		0.05	was;now		none	N	N	N	-	-	
10869	LEC	"17,4"	-	7.5	geld					6	tre	2	4.5	6.5				7	4	0	0	9	0	0	0	0	0	-	0			16	acres		-		-				-			3		1	was;now		none	N	N	N	-	-	
10870	LEC	"17,5"	-	2	geld					2.5	tre	0	1	1				6	1	0	0	0	0	0	0	0	0	-	0			8	acres		-		-				-			0.5		0.3	was;now		none	N	N	N	-	-	
10871	LEC	"17,6"	-	1	geld						no ploughlands	0.5	1	1.5				4	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.25		0.25	was;now		none	N	N	N	-	-	
10872	LEC	"17,7"	-	2.5	geld						no ploughlands	1	0.5	1.5				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.5		0.3	was;now		none	N	N	N	-	-	
10873	LEC	"17,8"	-	2	geld					2	land for	1	1	2				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.3		0.08	was;now		none	N	N	N	-	Y	Population: Ulf holds with an unspecified number of men.
10874	LEC	"17,9"	-	3	geld					3	land for	1	2	3				3	5	1	0	0	0	0	0	0	3	Frenchmen	0				-		-		-				-			1		0.25	was;now		none	N	N	N	-	-	
10875	LEC	"17,10"	-	1.25	geld					1.5	land for	0	1	1				2	3	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.5		0.4	was;now		none	N	N	N	-	-	
10876	LEC	"17,11"	-	3.5	geld					4.5	tre	0	2	2				0	0	0	0	0	0	0	0	0	2	men	0				-		-		-				-			1		1.05	was;now		none	N	N	N	-	-	
10877	LEC	"17,12"	-	3.25	geld					5	tre	1	1	2				3	3	1	0	0	0	0	0	0	0	-	0				-		-		-				-			1		0.5	was;now		none	N	N	N	-	-	
10878	LEC	"17,13"	-	3.06	geld					3	tre	1	1	2				3	3	0	0	0	0	0	0	0	0	-	0				-		-		-				-			1		0.1	was;now		none	N	N	N	-	-	
10879	LEC	"17,14"	-	1.56	geld						no ploughlands	1	0	1				1	1	0	0	0	0	0	0	0	0	-	0			15	acres		-		-				-			0.25			now		none	N	N	N	-	-	"Geld: of the said 8 carucates: these are not recorded anywhere else; total for 17,12-14 is 7.875."
10880	LEC	"17,15"	-	2.25	geld					2	land for	0	1	1				1	2	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.25		0.1	was;now		none	N	N	N	-	-	
10881	LEC	"17,16"	-	0.5	geld						no ploughlands	0	1	1				0	2	0	0	1	0	0	0	0	0	-	0			2	acres		-		-				-			0.25		0.1	was;now		none	N	N	N	-	-	
10882	LEC	"17,17"	-	0.25	geld						no ploughlands	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.01		0.01	was;now		waste except	X	X	Y	-	-	Waste: no recorded resources but valued at 4d.
10883	LEC	"17,18"	-	3.25	geld					3	tre	1	2	3				2	8	1	0	0	0	0	0	0	0	-	0			4	acres		-		-				-			0.5		0.4	was;now		none	N	N	N	-	-	
10884	LEC	"17,19"	-	6	geld					5	tre	2	2	4				7	0	0	0	0	0	1	0	0	0	-	0	1	0.15	42	acres		-		-				-			1.25		0.15	was;now		none	N	N	N	-	-	
10885	LEC	"17,20"	-	2.5	geld					5	tre	1	1	2				4	4	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.8		0.15	was;now		none	N	N	N	-	-	
10886	LEC	"17,21"	-	1.75	geld					2	tre	1	0	1				0	0	0	0	0	0	0	0	0	0	-	0	0.5	0.1	8	acres		-		-				-			0.5		0.15	was;now		none	N	N	N	-	-	
10887	LEC	"17,22"	-	3	geld					3.5	tre	1	3	4				5	0	0	0	2	0	0	0	0	0	-	0				-		-		-				-			0.5		0.15	was;now		none	N	N	N	-	-	
10888	LEC	"17,23"	-	2	geld					2	tre	1	0	1				3	3	0	0	0	0	0	0	0	0	-	0			7	acres		-		-				-			0.25		0.05	was;now		none	N	N	N	-	-	
10889	LEC	"17,24"	-	12	geld					12	tre	2	4	6				7	7	0	0	9	0	0	0	0	0	-	0	1	0.06	20	acres		-	0.5 league * 4 furlongs	mixed measures				-			1		0.25	was;now		none	N	N	N	-	Y	
10890	LEC	"17,25"	-	1	geld					1	land for	0	0	0				3	1	0	0	0	0	0	0	0	0	-	0			10	acres		-		-				-			0.15		0.05	was;now		none	N	N	N	-	-	
10891	LEC	"17,26"	-	6	geld					6	tre	1	1	2				0	0	0	0	4	0	0	0	0	0	-	0			30	acres		-		-				-			1		0.06	was;now		none	N	N	N	-	-	
10892	LEC	"17,27"	-	2	geld						no ploughlands	0	0	0				0	0	0	0	0	0	0	0	0	0	-	0				-		-		-				-			0.05			now		waste except	X	X	Y	-	-	Waste: no recorded resources but valued at 12d.
10893	LEC	"17,28"	-	4	geld					6	tre	1	1	2				2	1	0	0	0	0	0	0	0	0	-	0				-		-	2 * 1	furlongs				-			0.2		0.05	was;now		none	N	N	N	-	-	
